[0.014s] Invoking command in '/home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description -- -j8 -l8
[0.051s] Invoked command in '/home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description -- -j8 -l8
[0.061s] Invoking command in '/home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description
[0.070s] -- Install configuration: "Debug"
[0.077s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_c7_meshes/Link_01.STL
[0.077s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_c7_meshes/Link_02.STL
[0.077s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_c7_meshes/Link_03.STL
[0.077s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_c7_meshes/Link_04.STL
[0.077s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_c7_meshes/Link_05.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_c7_meshes/Link_06.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_minicobo_meshes/Link0.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_minicobo_meshes/Link1.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_minicobo_meshes/Link2.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_minicobo_meshes/Link3.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_minicobo_meshes/Link4.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_minicobo_meshes/Link5.STL
[0.078s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_minicobo_meshes/Link6.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro12_meshes/Link_01.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro12_meshes/Link_02.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro12_meshes/Link_03.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro12_meshes/Link_04.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro12_meshes/Link_05.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro12_meshes/Link_06.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro12_meshes/base_link.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro16_meshes/Link_0.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro16_meshes/Link_1.STL
[0.079s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro16_meshes/Link_2.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro16_meshes/Link_3.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro16_meshes/Link_4.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro16_meshes/Link_5.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro16_meshes/Link_6.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro18_meshes/Link_01.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro18_meshes/Link_02.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro18_meshes/Link_03.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro18_meshes/Link_04.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro18_meshes/Link_05.STL
[0.080s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro18_meshes/Link_06.STL
[0.081s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro18_meshes/base_link.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro5_meshes/Link_00.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro5_meshes/Link_01.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro5_meshes/Link_02.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro5_meshes/Link_03.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro5_meshes/Link_04.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro5_meshes/Link_05.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro5_meshes/Link_06.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro7_meshes/Link_01.STL
[0.082s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro7_meshes/Link_02.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro7_meshes/Link_03.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro7_meshes/Link_04.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro7_meshes/Link_05.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro7_meshes/Link_06.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_pro7_meshes/base_link.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s12_meshes/Link_01.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s12_meshes/Link_02.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s12_meshes/Link_03.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s12_meshes/Link_04.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s12_meshes/Link_05.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s12_meshes/Link_06.STL
[0.083s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s12_meshes/base_link.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s5_meshes/Link_00.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s5_meshes/Link_01.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s5_meshes/Link_02.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s5_meshes/Link_03.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s5_meshes/Link_04.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s5_meshes/Link_05.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s5_meshes/Link_06.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s7_meshes/Link_00.STL
[0.084s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s7_meshes/Link_01.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s7_meshes/Link_02.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s7_meshes/Link_03.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s7_meshes/Link_04.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s7_meshes/Link_05.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_s7_meshes/Link_06.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu12_meshes/1.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu12_meshes/2.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu12_meshes/3.STL
[0.085s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu12_meshes/4.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu12_meshes/5.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu12_meshes/6.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu12_meshes/base_link.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu18_meshes/Link_01.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu18_meshes/Link_02.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu18_meshes/Link_03.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu18_meshes/Link_04.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu18_meshes/Link_05.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu18_meshes/Link_06.STL
[0.086s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu18_meshes/base_link.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu20_meshes/Link_01.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu20_meshes/Link_02.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu20_meshes/Link_03.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu20_meshes/Link_04.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu20_meshes/Link_05.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu20_meshes/Link_06.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu20_meshes/base_link.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu30_meshes/Empty_Link0.STL
[0.087s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu30_meshes/Empty_Link1.STL
[0.088s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu30_meshes/Empty_Link2.STL
[0.088s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu30_meshes/Empty_Link3.STL
[0.088s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu30_meshes/Empty_Link4.STL
[0.088s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu30_meshes/Empty_Link5.STL
[0.088s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu30_meshes/Empty_Link6.STL
[0.088s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu3_meshes/Link_0.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu3_meshes/Link_1.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu3_meshes/Link_2.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu3_meshes/Link_3.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu3_meshes/Link_4.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu3_meshes/Link_5.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu3_meshes/Link_6.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu5_meshes/Link_0.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu5_meshes/Link_1.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu5_meshes/Link_2.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu5_meshes/Link_3.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu5_meshes/Link_4.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu5_meshes/Link_5.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu5_meshes/Link_6.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu7_meshes/Link_0.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu7_meshes/Link_1.STL
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu7_meshes/Link_2.STL
